,label,text,text_clean,text_tokens,text_tokens_lemma,word_count,noun_count,verb_count,adj_count,adv_count,pron_count
1200,ham,otherwise part time job natuition,otherwise part time job natuition,"['otherwise', 'part', 'time', 'job', 'natuition']","['otherwise', 'part', 'time', 'job', 'natuition']",49,4,0,0,1,0
1201,ham,know called,know called,"['know', 'called']","['know', 'called']",18,1,1,0,0,0
1202,ham,also da feel yesterday night wait til day night dear,also da feel yesterday night wait til day night dear,"['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', 'day', 'night', 'dear']","['also', 'da', 'feel', 'yesterday', 'night', 'wait', 'til', 'day', 'night', 'dear']",83,9,0,0,1,0
1203,ham,thanks understanding ive trying tell sura,thanks understanding ive trying tell sura,"['thanks', 'understanding', 'ive', 'trying', 'tell', 'sura']","['thanks', 'understanding', 'ive', 'trying', 'tell', 'sura']",60,3,2,1,0,0
1204,spam,win year supply cd store choice worth enter weekly draw txt music tscs wwwldewcomsubswinppmx,win year supply cds store choice worth enter weekly draw txt music tscs wwwldewcomsubswinppmx,"['win', 'year', 'supply', 'cds', 'store', 'choice', 'worth', 'enter', 'weekly', 'draw', 'txt', 'music', 'tscs', 'wwwldewcomsubswinppmx']","['win', 'year', 'supply', 'cd', 'store', 'choice', 'worth', 'enter', 'weekly', 'draw', 'txt', 'music', 'tscs', 'wwwldewcomsubswinppmx']",135,10,0,3,0,0
1205,ham,whole car appreciated last two dad map reading semi argument apart thing going p,whole car appreciated last two dad map reading semi argument apart things going p,"['whole', 'car', 'appreciated', 'last', 'two', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'things', 'going', 'p']","['whole', 'car', 'appreciated', 'last', 'two', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'thing', 'going', 'p']",123,5,3,5,0,0
1206,spam,sim subscriber selected receive bonus get delivered door txt word claim pmsg exp apr,sim subscriber selected receive bonus get delivered door txt word claim pmsg exp apr,"['sim', 'subscriber', 'selected', 'receive', 'bonus', 'get', 'delivered', 'door', 'txt', 'word', 'claim', 'pmsg', 'exp', 'apr']","['sim', 'subscriber', 'selected', 'receive', 'bonus', 'get', 'delivered', 'door', 'txt', 'word', 'claim', 'pmsg', 'exp', 'apr']",127,10,2,2,0,0
1207,ham,need strong arm,need strong arms,"['need', 'strong', 'arms']","['need', 'strong', 'arm']",25,2,0,1,0,0
1208,ham,also maaaan missing,also maaaan missing,"['also', 'maaaan', 'missing']","['also', 'maaaan', 'missing']",29,0,1,0,1,0
1209,ham,bday real april,bday real april,"['bday', 'real', 'april']","['bday', 'real', 'april']",25,1,0,2,0,0
1210,ham,guessin aint gon na,guessin aint gonna,"['guessin', 'aint', 'gon', 'na']","['guessin', 'aint', 'gon', 'na']",32,3,0,0,0,0
1211,ham,come home half hour,come home half hour,"['come', 'home', 'half', 'hour']","['come', 'home', 'half', 'hour']",32,3,1,0,0,0
1212,ham,yo game almost want go walmart soon,yo game almost want go walmart soon,"['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']","['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']",57,2,1,1,3,0
1213,ham,yeah probably sure ilol let know personally wuldnt bother goin mite well,yeah probably sure ilol let know personally wuldnt bother goin mite well,"['yeah', 'probably', 'sure', 'ilol', 'let', 'know', 'personally', 'wuldnt', 'bother', 'goin', 'mite', 'well']","['yeah', 'probably', 'sure', 'ilol', 'let', 'know', 'personally', 'wuldnt', 'bother', 'goin', 'mite', 'well']",109,4,1,3,4,0
1214,ham,text creepy like wont think forgot,text creepy like wont think forgot,"['text', 'creepy', 'like', 'wont', 'think', 'forgot']","['text', 'creepy', 'like', 'wont', 'think', 'forgot']",53,2,1,2,0,0
1215,ham,would good phone tomo lunchtime shall organise something,would good phone tomo lunchtime shall organise something,"['would', 'good', 'phone', 'tomo', 'lunchtime', 'shall', 'organise', 'something']","['would', 'good', 'phone', 'tomo', 'lunchtime', 'shall', 'organise', 'something']",81,3,2,1,0,0
1216,spam,new voicemail please call,new voicemail please call,"['new', 'voicemail', 'please', 'call']","['new', 'voicemail', 'please', 'call']",38,3,0,1,0,0
1217,ham,damn make tonight want wait til tomorrow,damn make tonight want wait til tomorrow,"['damn', 'make', 'tonight', 'want', 'wait', 'til', 'tomorrow']","['damn', 'make', 'tonight', 'want', 'wait', 'til', 'tomorrow']",62,5,2,0,0,0
1218,ham,kkim also finewhen complete course,kkim also finewhen complete course,"['kkim', 'also', 'finewhen', 'complete', 'course']","['kkim', 'also', 'finewhen', 'complete', 'course']",50,2,1,1,1,0
1219,ham,true passable get high score apply phd get year salary make life easier,true passable get high score apply phd get years salary makes life easier,"['true', 'passable', 'get', 'high', 'score', 'apply', 'phd', 'get', 'years', 'salary', 'makes', 'life', 'easier']","['true', 'passable', 'get', 'high', 'score', 'apply', 'phd', 'get', 'year', 'salary', 'make', 'life', 'easier']",111,5,3,5,0,0
1220,spam,nokia tone mob every week txt nok st tone free get txtin tell friend ptone reply hl info,nokia tone mob every week txt nok st tone free get txtin tell friends ptone reply hl info,"['nokia', 'tone', 'mob', 'every', 'week', 'txt', 'nok', 'st', 'tone', 'free', 'get', 'txtin', 'tell', 'friends', 'ptone', 'reply', 'hl', 'info']","['nokia', 'tone', 'mob', 'every', 'week', 'txt', 'nok', 'st', 'tone', 'free', 'get', 'txtin', 'tell', 'friend', 'ptone', 'reply', 'hl', 'info']",143,13,1,2,1,0
1221,ham,prakesh know,prakesh know,"['prakesh', 'know']","['prakesh', 'know']",19,1,1,0,0,0
1222,ham,teach apps da come college,teach apps da come college,"['teach', 'apps', 'da', 'come', 'college']","['teach', 'apps', 'da', 'come', 'college']",42,3,2,0,0,0
1223,ham,rofl betta invest anti aging product,rofl betta invest anti aging products,"['rofl', 'betta', 'invest', 'anti', 'aging', 'products']","['rofl', 'betta', 'invest', 'anti', 'aging', 'product']",55,3,2,0,0,0
1224,spam,winner specially selected receive cash holiday flight inc speak live operator claim,winner specially selected receive cash holiday flights inc speak live operator claim,"['winner', 'specially', 'selected', 'receive', 'cash', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', 'claim']","['winner', 'specially', 'selected', 'receive', 'cash', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', 'claim']",120,8,1,2,1,0
1225,ham,sir receive account another hr time sorry delay,sir receive account another hr time sorry delay,"['sir', 'receive', 'account', 'another', 'hr', 'time', 'sorry', 'delay']","['sir', 'receive', 'account', 'another', 'hr', 'time', 'sorry', 'delay']",72,5,0,2,0,0
1226,spam,reply name address receive post week completely free accommodation various global location wwwphbcom php,reply name address receive post weeks completely free accommodation various global locations wwwphbcom php,"['reply', 'name', 'address', 'receive', 'post', 'weeks', 'completely', 'free', 'accommodation', 'various', 'global', 'locations', 'wwwphbcom', 'php']","['reply', 'name', 'address', 'receive', 'post', 'week', 'completely', 'free', 'accommodation', 'various', 'global', 'location', 'wwwphbcom', 'php']",147,8,0,4,2,0
1227,ham,submitting da project tmr rite,submitting da project tmr rite,"['submitting', 'da', 'project', 'tmr', 'rite']","['submitting', 'da', 'project', 'tmr', 'rite']",46,2,3,0,0,0
1228,spam,free entry weekly comp send word enter tc wwwtextcompcom cust care,free entry weekly comp send word enter tc wwwtextcompcom cust care,"['free', 'entry', 'weekly', 'comp', 'send', 'word', 'enter', 'tc', 'wwwtextcompcom', 'cust', 'care']","['free', 'entry', 'weekly', 'comp', 'send', 'word', 'enter', 'tc', 'wwwtextcompcom', 'cust', 'care']",100,9,0,2,0,0
1229,ham,jus an lar ull noe later,jus ans lar ull noe later,"['jus', 'ans', 'lar', 'ull', 'noe', 'later']","['jus', 'an', 'lar', 'ull', 'noe', 'later']",43,3,0,1,1,0
1230,ham,want send something sell fast ltgt k easy money,want send something sell fast ltgt k easy money,"['want', 'send', 'something', 'sell', 'fast', 'ltgt', 'k', 'easy', 'money']","['want', 'send', 'something', 'sell', 'fast', 'ltgt', 'k', 'easy', 'money']",75,4,1,3,1,0
1231,ham,got thing may pub later,got things may pub later,"['got', 'things', 'may', 'pub', 'later']","['got', 'thing', 'may', 'pub', 'later']",39,1,2,0,1,0
1232,ham,finish meeting call,finish meeting call,"['finish', 'meeting', 'call']","['finish', 'meeting', 'call']",29,2,0,1,0,0
1233,ham,lol snatch purse,lol snatch purse,"['lol', 'snatch', 'purse']","['lol', 'snatch', 'purse']",26,2,0,1,0,0
1234,ham,helloquit edrunk sorry iff pthis make senrddnot dancce drum n basqihave fun nhite x ro xxxxxxx,helloquit edrunk sorry iff pthis makes senrddnot dancce drum n basqihave fun nhite x ros xxxxxxx,"['helloquit', 'edrunk', 'sorry', 'iff', 'pthis', 'makes', 'senrddnot', 'dancce', 'drum', 'n', 'basqihave', 'fun', 'nhite', 'x', 'ros', 'xxxxxxx']","['helloquit', 'edrunk', 'sorry', 'iff', 'pthis', 'make', 'senrddnot', 'dancce', 'drum', 'n', 'basqihave', 'fun', 'nhite', 'x', 'ro', 'xxxxxxx']",143,11,3,2,0,0
1235,ham,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,"['opinion', 'jada', 'kusruthi', 'lovable', 'silent', 'spl', 'character', 'matured', 'stylish', 'simple', 'pls', 'reply']","['opinion', 'jada', 'kusruthi', 'lovable', 'silent', 'spl', 'character', 'matured', 'stylish', 'simple', 'pls', 'reply']",120,6,2,4,0,0
1236,ham,much getting,much getting,"['much', 'getting']","['much', 'getting']",19,0,1,1,0,0
1237,ham,paper e morn aft tmr,paper e morn aft tmr,"['paper', 'e', 'morn', 'aft', 'tmr']","['paper', 'e', 'morn', 'aft', 'tmr']",36,4,0,1,0,0
1238,ham,dear relieved westonzoyland going plan end,dear relieved westonzoyland going plan end,"['dear', 'relieved', 'westonzoyland', 'going', 'plan', 'end']","['dear', 'relieved', 'westonzoyland', 'going', 'plan', 'end']",61,1,3,2,0,0
1239,ham,hope great new semester wish best made greatness,hope great new semester wish best made greatness,"['hope', 'great', 'new', 'semester', 'wish', 'best', 'made', 'greatness']","['hope', 'great', 'new', 'semester', 'wish', 'best', 'made', 'greatness']",73,4,1,3,0,0
1240,ham,oh yes speak txt hmm get email,oh yes speak txt hmm get email,"['oh', 'yes', 'speak', 'txt', 'hmm', 'get', 'email']","['oh', 'yes', 'speak', 'txt', 'hmm', 'get', 'email']",52,3,1,1,0,0
1241,ham,want show world princess europe,want show world princess europe,"['want', 'show', 'world', 'princess', 'europe']","['want', 'show', 'world', 'princess', 'europe']",47,3,1,0,0,0
1242,ham,nobody decide eat dad want chinese,nobody decide eat dad wants chinese,"['nobody', 'decide', 'eat', 'dad', 'wants', 'chinese']","['nobody', 'decide', 'eat', 'dad', 'want', 'chinese']",53,3,2,1,0,0
1243,ham,shoot doc waiting room,shoot docs waiting room,"['shoot', 'docs', 'waiting', 'room']","['shoot', 'doc', 'waiting', 'room']",35,3,1,0,0,0
1244,ham,going dinner soon,going dinner soon,"['going', 'dinner', 'soon']","['going', 'dinner', 'soon']",27,1,1,0,1,0
1245,ham,hello site download song urgent pls,hello site download songs urgent pls,"['hello', 'site', 'download', 'songs', 'urgent', 'pls']","['hello', 'site', 'download', 'song', 'urgent', 'pls']",54,5,0,1,0,0
1246,ham,know mean king havin credit goinbed night night sweet onlymore sleep,know mean king havin credit goinbed night night sweet onlymore sleep,"['know', 'mean', 'king', 'havin', 'credit', 'goinbed', 'night', 'night', 'sweet', 'onlymore', 'sleep']","['know', 'mean', 'king', 'havin', 'credit', 'goinbed', 'night', 'night', 'sweet', 'onlymore', 'sleep']",102,6,2,2,1,0
1247,ham,horrible gal sch stuff come got mc,horrible gal sch stuff come got mc,"['horrible', 'gal', 'sch', 'stuff', 'come', 'got', 'mc']","['horrible', 'gal', 'sch', 'stuff', 'come', 'got', 'mc']",56,3,2,2,0,0
1248,ham,hi hun comin nitetell every sorry hope ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monlrsx,hi hun comin nitetell every sorry hope ava goodtimeoli rang melnite ifink mite b sortedbut il explain everythin monlrsx,"['hi', 'hun', 'comin', 'nitetell', 'every', 'sorry', 'hope', 'ava', 'goodtimeoli', 'rang', 'melnite', 'ifink', 'mite', 'b', 'sortedbut', 'il', 'explain', 'everythin', 'monlrsx']","['hi', 'hun', 'comin', 'nitetell', 'every', 'sorry', 'hope', 'ava', 'goodtimeoli', 'rang', 'melnite', 'ifink', 'mite', 'b', 'sortedbut', 'il', 'explain', 'everythin', 'monlrsx']",177,11,3,2,1,0
1249,ham,call later dont network urgnt sm,call later dont network urgnt sms,"['call', 'later', 'dont', 'network', 'urgnt', 'sms']","['call', 'later', 'dont', 'network', 'urgnt', 'sm']",51,3,0,2,1,0
1250,ham,ummmmmaah many many happy return day dear sweet heart happy birthday dear,ummmmmaah many many happy returns day dear sweet heart happy birthday dear,"['ummmmmaah', 'many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']","['ummmmmaah', 'many', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']",110,4,1,6,1,0
1251,spam,please call immediately urgent message waiting,please call immediately urgent message waiting,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']","['please', 'call', 'immediately', 'urgent', 'message', 'waiting']",65,1,3,1,1,0
1252,ham,yeah like go like friend imma flip shit like half hour,yeah like goes like friends imma flip shit like half hour,"['yeah', 'like', 'goes', 'like', 'friends', 'imma', 'flip', 'shit', 'like', 'half', 'hour']","['yeah', 'like', 'go', 'like', 'friend', 'imma', 'flip', 'shit', 'like', 'half', 'hour']",88,4,3,0,0,0
1253,ham,mum wan go go shun bian watch da glass exhibition,mum wan go go shun bian watch da glass exhibition,"['mum', 'wan', 'go', 'go', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition']","['mum', 'wan', 'go', 'go', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition']",80,6,2,2,0,0
1254,ham,plan pongal,plan pongal,"['plan', 'pongal']","['plan', 'pongal']",18,1,1,0,0,0
1255,ham,wait till end march el nino get oh,wait till end march el nino gets oh,"['wait', 'till', 'end', 'march', 'el', 'nino', 'gets', 'oh']","['wait', 'till', 'end', 'march', 'el', 'nino', 'get', 'oh']",59,4,2,2,0,0
1256,ham,yet chikkugoing room nw bus,yet chikkugoing room nw bus,"['yet', 'chikkugoing', 'room', 'nw', 'bus']","['yet', 'chikkugoing', 'room', 'nw', 'bus']",43,3,1,0,1,0
1257,ham,also cbe pay,also cbe pay,"['also', 'cbe', 'pay']","['also', 'cbe', 'pay']",22,1,0,1,1,0
1258,ham,honey boo missing,honey boo missing,"['honey', 'boo', 'missing']","['honey', 'boo', 'missing']",27,2,1,0,0,0
1259,ham,sent jd customer service cum account executive mail id detail contact u,sent jd customer service cum accounts executive mail id details contact us,"['sent', 'jd', 'customer', 'service', 'cum', 'accounts', 'executive', 'mail', 'id', 'details', 'contact', 'us']","['sent', 'jd', 'customer', 'service', 'cum', 'account', 'executive', 'mail', 'id', 'detail', 'contact', 'u']",108,11,0,1,0,0
1260,ham,yo parent gettin cash good news picked downstem,yo parents gettin cash good news picked downstem,"['yo', 'parents', 'gettin', 'cash', 'good', 'news', 'picked', 'downstem']","['yo', 'parent', 'gettin', 'cash', 'good', 'news', 'picked', 'downstem']",72,5,1,2,0,0
1261,ham,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy,"['thank', 'much', 'skyped', 'wit', 'kz', 'sura', 'didnt', 'get', 'pleasure', 'company', 'hope', 'good', 'weve', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'enjoy']","['thank', 'much', 'skyped', 'wit', 'kz', 'sura', 'didnt', 'get', 'pleasure', 'company', 'hope', 'good', 'weve', 'given', 'ultimatum', 'oh', 'countin', 'aburo', 'enjoy']",168,9,4,4,1,0
1262,spam,hungry gay guy feeling hungry call pmin stop text call pmin,hungry gay guys feeling hungry call pmin stop texts call pmin,"['hungry', 'gay', 'guys', 'feeling', 'hungry', 'call', 'pmin', 'stop', 'texts', 'call', 'pmin']","['hungry', 'gay', 'guy', 'feeling', 'hungry', 'call', 'pmin', 'stop', 'text', 'call', 'pmin']",93,7,2,2,0,0
1263,ham,wahala remember friend need,wahala remember friend need,"['wahala', 'remember', 'friend', 'need']","['wahala', 'remember', 'friend', 'need']",40,2,1,1,0,0
1264,ham,see half hour,see half hour,"['see', 'half', 'hour']","['see', 'half', 'hour']",23,1,1,1,0,0
1265,ham,inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insect molestedsomeone plumbingremixed evil men acid,inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insects molestedsomeone plumbingremixed evil men acid,"['inperialmusic', 'listeningthe', 'weirdest', 'track', 'ever', 'byleafcutter', 'johnsounds', 'like', 'insects', 'molestedsomeone', 'plumbingremixed', 'evil', 'men', 'acid']","['inperialmusic', 'listeningthe', 'weirdest', 'track', 'ever', 'byleafcutter', 'johnsounds', 'like', 'insect', 'molestedsomeone', 'plumbingremixed', 'evil', 'men', 'acid']",171,4,2,4,2,0
1266,ham,hey sorry didntgive ya bellearlier hunny,hey sorry didntgive ya bellearlier hunny,"['hey', 'sorry', 'didntgive', 'ya', 'bellearlier', 'hunny']","['hey', 'sorry', 'didntgive', 'ya', 'bellearlier', 'hunny']",59,4,1,1,0,0
